2827.824289	0.000434389
5655.647492	0.002841565
8483.468526	0.006857164
11311.2863	0.010162368
14139.09974	0.010851159
16966.90776	0.008963604
19794.70927	0.005949646
22622.50318	0.003245885
25450.28841	0.001476884
28278.06389	0.00056605
31105.82851	0.000184052
33933.58121	5.10E-05
36761.32089	1.21E-05
39589.04648	2.47E-06
42416.75688	4.34E-07
45244.45102	6.57E-08
5816.672353	0.08289634
6784.031375	0.022103763
8415.220016	0.001891741
10867.1571	5.42E-05
13517.38621	0.000162049
14138.68933	0.006838395
14961.48966	0.083552043
16181.09911	0.000102521
16649.94774	0.762309855
17449.89119	0.086029127
18806.68128	0.007149533
20638.84206	0.000168325
24779.78888	7.14E-06
25840.46399	0.000901262
26484.18475	0.031394045
26515.72081	0.98292714
26984.29813	0.031886003
27249.96222	0.000937924
27483.1692	1.178017803
27759.96015	7.67E-06
37193.6232	7.64E-05
37264.14841	5.31E-05
37472.21305	0.005065536
37473.32471	5.34E-05
37525.99345	0.005072503
37815.32051	0.80661215
37926.62015	0.815970508
39116.38803	1.466311393
46849.61407	0.23997457
48138.47322	1.55E-06
48159.86319	1.55E-06
48243.5513	0.000410793
48247.90308	0.000410828
48261.24185	1.01571283
48697.41827	0.257753344
48705.72386	0.25792716
49038.0941	0.000385033
49949.42862	0.386880087
50225.0073	2.82E-05
57558.13368	5.36E-06
58985.53201	1.81E-05
58985.83383	1.81E-05
59185.33319	0.063108638
59533.60933	0.040985795
59534.12623	0.040987299
59747.53255	0.066301391
