457.282739	3.95E-05
1371.826305	7.95E-05
2743.570366	5.68E-05
4490.668307	4.90E-06
4572.383175	1.97E-05
5845.057722	4.66E-05
6858.012134	3.73E-06
9485.032182	0.124981391
15010.66599	5.99E-06
15982.5562	0.001132343
18513.08023	0.043363136
18966.5346	0.518092469
19427.6238	0.045852959
25698.45364	1.21E-06
25910.45584	0.004727634
27767.35095	0.059467561
28440.97987	0.584330049
28456.9296	5.65E-05
28470.83085	5.65E-05
29139.09501	0.059762899
37018.92218	0.033186788
37904.84943	0.298379145
37939.62482	3.89E-05
37974.36549	3.89E-05
38847.73499	0.031052228
45334.27318	0.075661141
45795.36237	0.051144923
46266.93352	0.009639134
46493.47752	0.018499144
47354.64821	0.080889439
47419.79441	1.18E-05
47436.36308	0.003915414
47489.22952	1.18E-05
48552.56248	0.008225032
48634.27735	0.000502148
50099.91006	3.97E-05
51848.2494	1.96E-06
54362.02262	0.099649335
55510.55804	0.001592304
56786.9312	0.012494436
56896.80866	1.92E-06
57018.18341	1.92E-06
58252.56391	0.001213432
